country_id,win,year,sf_qualify,top10_last,place_10y,place_20y,place_10y_range,place_20y_range
27,0,2001,0,0,26.1,40.55,2,3
28,1,2001,0,1,22.6,38.8,1,3
29,0,2001,0,0,39.2,47.1,3,4
30,0,2001,0,0,44.3,49.65,3,4
31,0,2001,0,0,26.6,40.8,2,3
32,0,2001,0,0,44.5,49.75,3,4
33,0,2001,0,1,33.0,44.0,2,3
34,0,2001,0,0,44.3,49.65,3,4
35,0,2001,0,0,47.4,51.2,4,4
36,0,2001,0,1,46.1,50.55,4,4
37,0,2001,0,0,55.0,55.0,4,4
38,0,2001,0,0,55.0,55.0,4,4
39,0,2001,0,0,55.0,55.0,4,4
40,0,2001,0,0,55.0,55.0,4,4
41,0,2001,0,0,55.0,55.0,4,4
42,0,2001,0,0,55.0,55.0,4,4
43,0,2001,0,0,55.0,55.0,4,4
44,0,2001,0,0,55.0,55.0,4,4
45,0,2001,0,0,55.0,55.0,4,4
46,0,2001,0,0,55.0,55.0,4,4
47,0,2001,0,0,55.0,55.0,4,4
48,0,2001,0,0,55.0,55.0,4,4
49,0,2001,0,0,55.0,55.0,4,4
50,0,2001,0,0,55.0,55.0,4,4
51,0,2001,0,0,55.0,55.0,4,4
52,0,2001,0,0,55.0,55.0,4,4
53,0,2001,0,0,55.0,55.0,4,4
0,0,2002,0,0,28.1,21.1,2,1
1,0,2002,0,0,33.6,24.3,2,1
2,0,2002,0,1,11.6,10.2,0,0
3,0,2002,0,1,16.1,13.1,1,0
4,0,2002,0,0,12.7,11.7,0,0
5,0,2002,0,0,25.3,19.4,2,1
6,0,2002,0,0,45.6,28.6,4,2
7,0,2002,0,0,51.5,31.75,4,2
8,0,2002,0,1,8.1,26.5,0,2
9,0,2002,0,0,55.0,55.0,4,4
10,0,2002,0,0,14.9,13.8,1,0
11,0,2002,0,0,22.9,19.1,1,1
12,0,2002,0,1,12.7,11.6,0,0
13,0,2002,0,1,7.1,7.5,0,0
14,0,2002,0,0,29.4,20.05,2,1
15,0,2002,0,0,21.3,20.55,1,1
16,0,2002,0,0,17.4,16.8,1,1
17,0,2002,0,0,8.0,7.0,0,0
18,0,2002,0,0,55.0,34.5,4,2
19,0,2002,0,0,22.7,18.5,1,1
20,0,2002,0,1,21.1,21.25,1,1
21,0,2002,0,1,24.5,16.65,1,1
22,0,2002,0,0,55.0,55.0,4,4
23,0,2002,0,0,16.8,17.15,1,1
24,0,2002,0,0,22.0,24.05,1,1
25,0,2002,0,0,23.7,39.35,1,3
26,0,2002,0,1,9.7,32.35,0,2
27,0,2002,0,1,22.0,38.5,1,3
28,0,2002,0,1,17.5,36.25,1,3
29,0,2002,0,0,39.2,47.1,3,4
30,0,2002,0,0,41.1,48.05,3,4
31,0,2002,0,0,26.6,40.8,2,3
32,0,2002,0,0,39.9,47.45,3,4
33,0,2002,0,0,28.5,41.75,2,3
34,0,2002,0,0,44.3,49.65,3,4
35,0,2002,0,0,43.8,49.4,3,4
36,1,2002,0,0,40.7,47.85,3,4
37,0,2002,0,0,55.0,55.0,4,4
38,0,2002,0,0,55.0,55.0,4,4
39,0,2002,0,0,55.0,55.0,4,4
40,0,2002,0,0,55.0,55.0,4,4
41,0,2002,0,0,55.0,55.0,4,4
42,0,2002,0,0,55.0,55.0,4,4
43,0,2002,0,0,55.0,55.0,4,4
44,0,2002,0,0,55.0,55.0,4,4
45,0,2002,0,0,55.0,55.0,4,4
46,0,2002,0,0,55.0,55.0,4,4
47,0,2002,0,0,55.0,55.0,4,4
48,0,2002,0,0,55.0,55.0,4,4
49,0,2002,0,0,55.0,55.0,4,4
50,0,2002,0,0,55.0,55.0,4,4
51,0,2002,0,0,55.0,55.0,4,4
52,0,2002,0,0,55.0,55.0,4,4
53,0,2002,0,0,55.0,55.0,4,4
0,0,2003,0,0,25.8,20.3,2,1
1,0,2003,0,0,37.4,26.5,3,2
2,0,2003,0,1,13.0,10.7,0,0
3,0,2003,0,0,15.5,13.45,1,0
4,0,2003,0,0,13.7,9.5,0,0
5,0,2003,0,0,24.8,20.25,2,1
6,0,2003,0,0,49.9,30.75,4,2
7,0,2003,0,0,55.0,34.45,4,2
8,0,2003,0,1,9.8,25.0,0,1
9,0,2003,0,0,55.0,55.0,4,4
10,0,2003,0,0,14.8,13.55,1,0
11,0,2003,0,0,24.1,19.55,1,1
12,0,2003,0,1,12.5,11.1,0,0
13,0,2003,0,1,6.9,7.6,0,0
14,0,2003,0,0,34.6,22.05,2,1
15,0,2003,0,0,22.0,20.85,1,1
16,1,2003,0,0,15.4,15.85,1,1
17,0,2003,0,1,10.4,8.0,0,0
18,0,2003,0,0,55.0,37.05,4,3
19,0,2003,0,0,21.9,18.3,1,1
20,0,2003,0,0,21.9,21.4,1,1
21,0,2003,0,0,27.7,18.55,2,1
22,0,2003,0,0,55.0,55.0,4,4
23,0,2003,0,1,16.9,17.35,1,1
24,0,2003,0,0,21.5,21.7,1,1
25,0,2003,0,0,23.7,37.4,1,3
26,0,2003,0,0,9.7,30.35,0,2
27,0,2003,0,0,22.1,36.9,1,3
28,0,2003,0,1,14.1,34.55,0,2
29,0,2003,0,0,39.2,47.1,3,4
30,0,2003,0,0,38.0,46.5,3,4
31,0,2003,0,0,21.8,38.4,1,3
32,0,2003,0,1,35.4,45.2,3,4
33,0,2003,0,1,23.3,39.15,1,3
34,0,2003,0,0,44.3,49.65,3,4
35,0,2003,0,0,43.8,49.4,3,4
36,0,2003,0,1,40.7,47.85,3,4
37,0,2003,0,0,50.9,52.95,4,4
38,0,2003,0,0,55.0,55.0,4,4
39,0,2003,0,0,55.0,55.0,4,4
40,0,2003,0,0,55.0,55.0,4,4
41,0,2003,0,0,55.0,55.0,4,4
42,0,2003,0,0,55.0,55.0,4,4
43,0,2003,0,0,55.0,55.0,4,4
44,0,2003,0,0,55.0,55.0,4,4
45,0,2003,0,0,55.0,55.0,4,4
46,0,2003,0,0,55.0,55.0,4,4
47,0,2003,0,0,55.0,55.0,4,4
48,0,2003,0,0,55.0,55.0,4,4
49,0,2003,0,0,55.0,55.0,4,4
50,0,2003,0,0,55.0,55.0,4,4
51,0,2003,0,0,55.0,55.0,4,4
52,0,2003,0,0,55.0,55.0,4,4
53,0,2003,0,0,55.0,55.0,4,4
0,0,2004,0,1,22.6,21.15,1,1
1,0,2004,0,0,40.7,28.8,3,2
2,0,2004,0,0,13.8,11.05,0,0
3,0,2004,0,0,16.0,13.2,1,0
4,0,2004,0,0,15.8,10.5,1,0
5,0,2004,0,0,24.8,20.25,2,1
6,0,2004,0,0,49.9,33.25,4,2
7,0,2004,0,0,55.0,36.7,4,3
8,0,2004,1,0,10.5,22.85,0,1
9,0,2004,0,0,55.0,55.0,4,4
10,0,2004,0,1,16.6,13.9,1,0
11,0,2004,0,0,28.8,21.75,2,1
12,0,2004,0,1,11.7,11.45,0,0
13,0,2004,0,1,6.2,7.85,0,0
14,0,2004,0,0,38.1,24.0,3,1
15,0,2004,1,0,21.7,21.15,1,1
16,0,2004,0,1,10.3,15.45,0,1
17,0,2004,0,0,11.0,8.45,0,0
18,0,2004,0,0,55.0,38.9,4,3
19,0,2004,0,1,22.3,18.4,1,1
20,0,2004,1,0,20.8,18.8,1,1
21,0,2004,0,0,27.7,21.1,2,1
22,0,2004,0,0,55.0,55.0,4,4
23,0,2004,1,0,16.3,16.85,1,1
24,0,2004,0,1,22.2,19.9,1,1
25,0,2004,1,0,23.1,35.1,1,2
26,0,2004,1,0,9.4,28.25,0,2
27,0,2004,0,0,22.1,36.9,1,3
28,0,2004,0,0,17.2,34.55,1,2
29,0,2004,0,0,44.3,47.1,3,4
30,0,2004,0,0,41.0,46.5,3,4
31,0,2004,0,1,23.3,36.5,1,3
32,0,2004,0,1,35.1,43.35,3,3
33,0,2004,0,1,23.5,36.95,1,3
34,0,2004,0,0,47.9,49.65,4,4
35,0,2004,1,0,39.7,47.35,3,4
36,0,2004,0,0,40.7,47.85,3,4
37,1,2004,1,0,45.5,50.25,4,4
38,0,2004,1,0,50.2,52.6,4,4
39,0,2004,0,0,55.0,55.0,4,4
40,0,2004,0,0,55.0,55.0,4,4
41,0,2004,1,0,49.7,52.35,4,4
42,0,2004,0,0,55.0,55.0,4,4
43,0,2004,0,0,55.0,55.0,4,4
44,0,2004,0,0,55.0,55.0,4,4
45,0,2004,0,0,55.0,55.0,4,4
46,0,2004,0,0,55.0,55.0,4,4
47,0,2004,0,0,55.0,55.0,4,4
48,0,2004,0,0,55.0,55.0,4,4
49,0,2004,0,0,55.0,55.0,4,4
50,0,2004,0,0,55.0,55.0,4,4
51,0,2004,0,0,55.0,55.0,4,4
52,0,2004,0,0,55.0,55.0,4,4
53,0,2004,0,0,55.0,55.0,4,4
0,0,2005,0,0,26.1,22.95,2,1
1,0,2005,0,0,40.7,31.1,3,2
2,0,2005,0,0,15.7,11.7,1,0
3,0,2005,0,1,16.1,14.3,1,0
4,0,2005,0,0,19.9,12.95,1,0
5,0,2005,1,0,24.4,20.2,1,1
6,0,2005,0,0,49.9,35.65,4,3
7,0,2005,0,0,55.0,38.8,4,3
8,0,2005,0,0,9.6,20.2,0,1
9,0,2005,0,0,55.0,55.0,4,4
10,0,2005,1,0,17.5,14.35,1,0
11,0,2005,0,0,32.2,23.6,2,1
12,0,2005,0,1,13.6,11.8,0,0
13,0,2005,0,1,7.8,8.65,0,0
14,0,2005,1,0,33.4,23.8,2,1
15,0,2005,0,0,21.7,21.15,1,1
16,0,2005,0,1,10.0,15.35,0,1
17,0,2005,0,0,12.2,9.35,0,0
18,0,2005,0,0,55.0,38.9,4,3
19,0,2005,0,0,26.5,20.75,2,1
20,1,2005,0,1,19.7,18.05,1,1
21,0,2005,1,0,28.1,21.0,2,1
22,0,2005,0,0,55.0,55.0,4,4
23,0,2005,0,1,17.2,16.9,1,1
24,0,2005,0,0,26.2,19.9,2,1
25,0,2005,0,1,22.6,33.05,1,2
26,0,2005,1,0,9.9,26.05,0,2
27,0,2005,0,0,26.9,36.9,2,3
28,0,2005,0,0,17.2,34.55,1,2
29,0,2005,1,0,43.3,44.95,3,3
30,0,2005,0,0,41.0,46.5,3,4
31,0,2005,0,0,27.0,36.5,2,3
32,0,2005,1,0,29.9,40.75,2,3
33,0,2005,0,0,23.3,34.95,1,2
34,0,2005,0,0,47.9,49.65,4,4
35,0,2005,1,0,35.9,45.45,3,4
36,0,2005,1,0,35.7,45.35,3,4
37,0,2005,0,1,42.0,48.5,3,4
38,0,2005,0,1,46.3,50.65,4,4
39,0,2005,0,0,55.0,55.0,4,4
40,0,2005,0,0,55.0,55.0,4,4
41,0,2005,0,1,44.9,49.95,3,4
42,0,2005,0,0,55.0,55.0,4,4
43,0,2005,1,0,50.1,52.55,4,4
44,0,2005,0,0,55.0,55.0,4,4
45,0,2005,0,0,55.0,55.0,4,4
46,0,2005,0,0,55.0,55.0,4,4
47,0,2005,0,0,55.0,55.0,4,4
48,0,2005,0,0,55.0,55.0,4,4
49,0,2005,0,0,55.0,55.0,4,4
50,0,2005,0,0,55.0,55.0,4,4
51,0,2005,0,0,55.0,55.0,4,4
52,0,2005,0,0,55.0,55.0,4,4
53,0,2005,0,0,55.0,55.0,4,4
0,0,2006,0,0,30.0,25.65,2,2
1,1,2006,1,0,38.5,30.4,3,2
2,0,2006,0,0,16.0,11.95,1,0
3,0,2006,0,0,12.0,14.6,0,0
4,0,2006,1,0,20.8,13.25,1,0
5,0,2006,0,1,21.2,20.4,1,1
6,0,2006,0,0,49.9,35.65,4,3
7,0,2006,0,0,55.0,41.4,4,3
8,0,2006,0,1,10.9,18.65,0,1
9,0,2006,0,0,55.0,55.0,4,4
10,0,2006,0,1,18.8,14.5,1,0
11,0,2006,0,0,37.1,25.65,3,2
12,0,2006,0,0,13.7,12.35,0,0
13,0,2006,1,0,8.0,8.65,0,0
14,0,2006,0,1,33.4,24.55,2,1
15,0,2006,0,0,26.5,23.25,2,1
16,0,2006,1,0,9.9,15.45,0,1
17,0,2006,0,0,13.3,9.95,0,0
18,0,2006,0,0,55.0,41.1,4,3
19,0,2006,0,0,31.0,22.6,2,1
20,0,2006,0,1,19.2,15.75,1,1
21,0,2006,0,1,24.4,21.6,1,1
22,0,2006,0,0,55.0,55.0,4,4
23,0,2006,0,0,21.8,18.65,1,1
24,0,2006,0,0,30.4,21.85,2,1
25,0,2006,1,0,20.7,30.45,1,2
26,0,2006,0,0,10.8,23.95,0,1
27,0,2006,0,0,30.3,36.9,2,3
28,0,2006,0,0,22.2,34.55,1,2
29,0,2006,0,0,43.3,44.95,3,3
30,0,2006,1,0,36.1,44.05,3,3
31,0,2006,0,0,31.0,36.5,2,3
32,0,2006,0,1,24.8,38.2,2,3
33,0,2006,1,0,18.0,32.3,1,2
34,0,2006,0,0,51.6,49.65,4,4
35,0,2006,1,0,31.6,43.3,2,3
36,0,2006,0,1,31.8,43.4,2,3
37,0,2006,1,0,37.2,46.1,3,4
38,0,2006,0,0,46.3,50.65,4,4
39,0,2006,0,0,55.0,55.0,4,4
40,0,2006,0,0,55.0,55.0,4,4
41,0,2006,0,1,44.9,49.95,3,4
42,0,2006,0,0,55.0,55.0,4,4
43,0,2006,0,1,46.6,50.8,4,4
44,0,2006,1,0,50.3,52.65,4,4
45,0,2006,0,0,55.0,55.0,4,4
46,0,2006,0,0,55.0,55.0,4,4
47,0,2006,0,0,55.0,55.0,4,4
48,0,2006,0,0,55.0,55.0,4,4
49,0,2006,0,0,55.0,55.0,4,4
50,0,2006,0,0,55.0,55.0,4,4
51,0,2006,0,0,55.0,55.0,4,4
52,0,2006,0,0,55.0,55.0,4,4
53,0,2006,0,0,55.0,55.0,4,4
0,0,2007,0,0,30.0,27.85,2,2
1,0,2007,0,1,34.7,30.5,2,2
2,0,2007,0,0,17.5,12.35,1,0
3,0,2007,0,0,12.1,15.45,0,1
4,0,2007,0,1,23.0,14.4,1,0
5,0,2007,0,0,21.2,22.75,1,1
6,0,2007,0,0,55.0,38.25,4,3
7,0,2007,0,0,55.0,43.1,4,3
8,0,2007,0,0,15.5,18.65,1,1
9,0,2007,0,0,55.0,55.0,4,4
10,0,2007,0,0,21.8,16.8,1,1
11,0,2007,0,0,40.2,27.5,3,2
12,0,2007,0,0,15.1,12.4,1,0
13,0,2007,0,1,8.4,8.95,0,0
14,0,2007,0,0,36.7,26.45,3,2
15,0,2007,0,0,29.7,25.7,2,2
16,0,2007,1,0,10.0,14.55,0,0
17,0,2007,0,0,15.5,10.45,1,0
18,0,2007,0,0,55.0,43.65,4,3
19,0,2007,0,0,34.4,24.35,2,1
20,0,2007,0,1,18.7,15.6,1,1
21,0,2007,0,0,28.3,24.1,2,1
22,0,2007,0,0,55.0,55.0,4,4
23,0,2007,0,0,26.8,21.05,2,1
24,0,2007,0,0,33.9,23.8,2,1
25,0,2007,0,1,19.9,28.25,1,2
26,0,2007,0,0,14.6,23.95,0,1
27,0,2007,1,0,30.8,34.9,2,2
28,0,2007,0,0,26.9,34.55,2,2
29,0,2007,1,0,42.9,42.65,3,3
30,0,2007,0,1,32.7,42.35,2,3
31,0,2007,0,0,35.4,36.5,3,3
32,0,2007,0,1,20.6,36.1,1,3
33,0,2007,0,1,16.8,29.7,1,2
34,0,2007,0,0,51.6,49.65,4,4
35,0,2007,1,0,27.5,41.25,2,3
36,0,2007,1,0,27.9,41.45,2,3
37,0,2007,0,1,31.9,43.45,2,3
38,0,2007,0,0,46.3,50.65,4,4
39,0,2007,0,0,55.0,55.0,4,4
40,0,2007,1,0,50.1,52.55,4,4
41,0,2007,0,0,44.9,49.95,3,4
42,0,2007,1,0,50.0,52.5,4,4
43,0,2007,1,0,42.1,48.55,3,4
44,0,2007,0,1,45.6,50.3,4,4
45,0,2007,0,0,55.0,55.0,4,4
46,0,2007,1,0,50.7,52.85,4,4
47,0,2007,0,0,55.0,55.0,4,4
48,1,2007,1,0,49.6,52.3,4,4
49,0,2007,0,0,55.0,55.0,4,4
50,0,2007,0,0,55.0,55.0,4,4
51,0,2007,0,0,55.0,55.0,4,4
52,0,2007,0,0,55.0,55.0,4,4
53,0,2007,0,0,55.0,55.0,4,4
0,0,2008,0,0,34.9,29.65,3,2
1,0,2008,1,0,35.4,30.6,3,2
2,0,2008,0,0,16.9,12.75,1,0
3,0,2008,0,0,13.8,15.95,0,1
4,0,2008,0,0,27.6,16.75,2,1
5,0,2008,1,0,22.0,22.85,1,1
6,0,2008,0,0,55.0,40.35,4,3
7,0,2008,0,0,55.0,45.65,4,4
8,0,2008,0,0,20.7,18.65,1,1
9,0,2008,0,0,55.0,55.0,4,4
10,0,2008,1,0,21.5,16.8,1,1
11,0,2008,1,0,40.3,27.25,3,2
12,0,2008,0,0,15.1,12.65,1,0
13,0,2008,1,0,9.3,9.3,0,0
14,0,2008,0,0,39.7,29.15,3,2
15,0,2008,0,0,34.8,28.0,2,2
16,0,2008,1,1,9.3,14.15,0,0
17,0,2008,0,0,17.8,11.6,1,0
18,0,2008,0,0,55.0,46.1,4,4
19,0,2008,0,0,34.4,26.05,2,2
20,0,2008,1,1,17.0,14.9,1,0
21,0,2008,1,0,24.3,24.7,1,1
22,0,2008,0,0,55.0,55.0,4,4
23,0,2008,0,0,31.2,21.05,2,1
24,0,2008,1,0,29.8,23.7,2,1
25,0,2008,1,0,15.4,26.0,1,2
26,0,2008,1,0,16.2,22.25,1,1
27,0,2008,0,0,34.5,34.9,2,2
28,0,2008,0,0,31.1,34.55,2,2
29,0,2008,0,1,46.1,42.65,4,3
30,0,2008,0,0,32.7,42.35,2,3
31,0,2008,1,0,36.0,34.9,3,2
32,0,2008,1,0,20.4,34.35,1,2
33,1,2008,1,1,11.4,27.0,0,2
34,0,2008,0,0,55.0,49.65,4,4
35,0,2008,0,0,31.1,41.25,2,3
36,0,2008,1,0,23.6,39.3,1,3
37,0,2008,1,1,26.6,40.8,2,3
38,0,2008,1,0,42.5,48.75,3,4
39,0,2008,0,0,55.0,55.0,4,4
40,0,2008,0,1,50.1,52.55,4,4
41,0,2008,0,0,44.9,49.95,3,4
42,0,2008,0,1,50.0,52.5,4,4
43,0,2008,0,1,42.1,48.55,3,4
44,0,2008,1,1,40.5,47.75,3,4
45,0,2008,0,0,55.0,55.0,4,4
46,0,2008,1,0,46.3,50.65,4,4
47,0,2008,0,0,55.0,55.0,4,4
48,0,2008,0,1,44.7,49.85,3,4
49,0,2008,1,0,50.3,52.65,4,4
50,0,2008,0,0,55.0,55.0,4,4
51,0,2008,0,0,55.0,55.0,4,4
52,0,2008,0,0,55.0,55.0,4,4
53,0,2008,0,0,55.0,55.0,4,4
0,0,2009,0,0,39.2,31.45,3,2
1,0,2009,1,0,32.4,31.5,2,2
2,0,2009,0,0,15.8,12.75,1,0
3,0,2009,0,0,15.5,16.25,1,1
4,0,2009,0,0,31.4,18.6,2,1
5,0,2009,1,1,23.1,23.05,1,1
6,0,2009,0,0,55.0,42.65,4,3
7,0,2009,0,0,55.0,47.4,4,4
8,0,2009,1,0,21.4,17.0,1,1
9,0,2009,0,0,55.0,55.0,4,4
10,1,2009,1,1,20.2,16.0,1,1
11,0,2009,1,0,39.7,27.2,3,2
12,0,2009,0,0,15.2,13.55,1,0
13,0,2009,1,0,11.3,10.15,0,0
14,0,2009,0,0,39.7,31.25,3,2
15,0,2009,0,0,39.5,30.0,3,2
16,0,2009,1,1,8.1,13.3,0,0
17,0,2009,0,0,17.0,11.75,1,0
18,0,2009,0,0,55.0,48.8,4,4
19,0,2009,0,0,38.9,28.55,3,2
20,0,2009,1,1,12.2,14.75,0,0
21,0,2009,1,0,24.7,25.2,1,2
22,0,2009,0,0,55.0,55.0,4,4
23,0,2009,0,0,34.5,23.25,2,1
24,0,2009,1,0,29.8,22.7,2,1
25,0,2009,1,1,15.6,23.7,1,1
26,0,2009,1,0,17.6,20.4,1,1
27,0,2009,0,0,38.9,34.9,3,2
28,0,2009,1,0,31.1,32.1,2,2
29,0,2009,0,0,46.1,42.65,4,3
30,0,2009,1,0,33.0,40.75,2,3
31,0,2009,0,0,39.7,34.9,3,2
32,0,2009,1,0,16.8,32.55,1,2
33,0,2009,0,1,7.0,24.8,0,1
34,0,2009,0,0,55.0,49.65,4,4
35,0,2009,0,0,31.1,41.25,2,3
36,0,2009,0,0,23.6,39.3,1,3
37,0,2009,1,1,22.3,38.65,1,3
38,0,2009,1,0,38.7,46.85,3,4
39,0,2009,0,0,55.0,55.0,4,4
40,0,2009,0,0,50.1,52.55,4,4
41,0,2009,0,0,44.9,49.95,3,4
42,0,2009,0,0,50.0,52.5,4,4
43,0,2009,1,0,38.0,46.5,3,4
44,0,2009,1,1,36.0,45.5,3,4
45,0,2009,0,0,55.0,55.0,4,4
46,0,2009,0,0,46.3,50.65,4,4
47,0,2009,0,0,55.0,55.0,4,4
48,0,2009,0,1,44.7,49.85,3,4
49,0,2009,1,1,45.1,50.05,4,4
50,0,2009,0,0,55.0,55.0,4,4
51,0,2009,0,0,55.0,55.0,4,4
52,0,2009,0,0,55.0,55.0,4,4
53,0,2009,0,0,55.0,55.0,4,4
0,0,2010,1,0,37.4,31.15,3,2
1,0,2010,0,0,36.0,33.2,3,2
2,0,2010,0,1,14.7,13.2,1,0
3,1,2010,0,0,15.1,15.85,1,1
4,0,2010,1,0,33.1,19.65,2,1
5,0,2010,1,0,22.3,22.85,1,1
6,0,2010,0,0,55.0,45.35,4,4
7,0,2010,0,0,55.0,49.5,4,4
8,0,2010,0,0,26.1,17.0,2,1
9,0,2010,0,0,55.0,55.0,4,4
10,0,2010,0,1,21.1,15.9,1,1
11,0,2010,1,0,36.0,27.1,3,2
12,0,2010,0,0,14.9,14.05,1,0
13,0,2010,0,0,16.1,12.1,1,0
